身分,區域別,性別,總計,阿美族,泰雅族,排灣族,布農族,魯凱族,卑南族,鄒族,賽夏族,雅美族,邵族,噶瑪蘭族,太魯閣族,撒奇萊雅族,賽德克族,拉阿魯哇族,卡那卡那富族,尚未申報
山地原住民,關西鎮,男,79,0,51,7,7,1,0,0,1,1,0,0,9,0,1,0,0,1
山地原住民,關西鎮,女,125,0,85,8,17,1,0,1,1,0,0,0,7,0,4,0,0,1
山地原住民,新埔鎮,計,159,3,79,30,15,1,0,0,10,4,0,0,12,0,3,0,0,2
山地原住民,新埔鎮,男,64,1,30,14,5,1,0,0,7,2,0,0,3,0,1,0,0,0
山地原住民,新埔鎮,女,95,2,49,16,10,0,0,0,3,2,0,0,9,0,2,0,0,2
山地原住民,竹東鎮,計,3656,4,3073,42,62,3,1,8,355,8,0,0,54,0,23,0,0,23
山地原住民,竹東鎮,男,1616,0,1377,20,20,0,0,3,151,6,0,0,18,0,8,0,0,13
山地原住民,竹東鎮,女,2040,4,1696,22,42,3,1,5,204,2,0,0,36,0,15,0,0,10
山地原住民,湖口鄉,計,729,0,385,112,134,17,0,0,21,3,0,0,39,0,5,0,1,12
山地原住民,湖口鄉,男,307,0,166,45,52,9,0,0,8,1,0,0,17,0,2,0,0,7
山地原住民,湖口鄉,女,422,0,219,67,82,8,0,0,13,2,0,0,22,0,3,0,1,5
山地原住民,橫山鄉,計,219,0,182,5,6,1,0,0,23,0,0,0,0,0,2,0,0,0
山地原住民,橫山鄉,男,94,0,84,2,1,1,0,0,6,0,0,0,0,0,0,0,0,0
山地原住民,橫山鄉,女,125,0,98,3,5,0,0,0,17,0,0,0,0,0,2,0,0,0
山地原住民,新豐鄉,計,387,0,219,57,41,8,0,13,24,0,0,0,25,0,0,0,0,0
山地原住民,新豐鄉,男,144,0,78,21,16,4,0,5,10,0,0,0,10,0,0,0,0,0
山地原住民,新豐鄉,女,243,0,141,36,25,4,0,8,14,0,0,0,15,0,0,0,0,0
山地原住民,芎林鄉,計,168,0,115,7,16,0,0,0,23,0,0,0,5,0,0,0,0,2
山地原住民,芎林鄉,男,69,0,49,4,6,0,0,0,9,0,0,0,1,0,0,0,0,0
山地原住民,芎林鄉,女,99,0,66,3,10,0,0,0,14,0,0,0,4,0,0,0,0,2
山地原住民,寶山鄉,計,68,2,43,1,6,0,0,0,4,0,0,0,11,0,0,0,0,1
山地原住民,寶山鄉,男,29,1,17,0,4,0,0,0,3,0,0,0,4,0,0,0,0,0
山地原住民,寶山鄉,女,39,1,26,1,2,0,0,0,1,0,0,0,7,0,0,0,0,1
山地原住民,北埔鄉,計,59,0,37,2,0,0,0,0,14,0,0,0,3,0,0,0,0,3
山地原住民,北埔鄉,男,22,0,13,1,0,0,0,0,3,0,0,0,2,0,0,0,0,3
山地原住民,北埔鄉,女,37,0,24,1,0,0,0,0,11,0,0,0,1,0,0,0,0,0
山地原住民,峨眉鄉,計,24,0,13,2,6,0,0,0,3,0,0,0,0,0,0,0,0,0
山地原住民,峨眉鄉,男,7,0,3,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0
山地原住民,峨眉鄉,女,17,0,10,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0
山地原住民,尖石鄉,計,8271,12,7977,19,36,5,0,7,20,3,0,0,13,0,12,0,0,167
山地原住民,尖石鄉,男,4380,3,4246,4,9,1,0,3,3,0,0,0,2,0,6,0,0,103
山地原住民,尖石鄉,女,3891,9,3731,15,27,4,0,4,17,3,0,0,11,0,6,0,0,64
山地原住民,五峰鄉,計,4121,8,3310,15,18,0,1,3,746,1,0,0,4,0,4,0,0,11
山地原住民,五峰鄉,男,2235,0,1784,4,3,0,0,0,439,1,0,0,0,0,2,0,0,2
山地原住民,五峰鄉,女,1886,8,1526,11,15,0,1,3,307,0,0,0,4,0,2,0,0,9
山地原住民,苗栗縣,計,6819,13,5711,329,363,18,5,21,91,16,0,0,125,0,59,2,0,66
山地原住民,苗栗縣,男,3262,2,2811,144,136,9,4,8,31,8,0,0,54,0,24,2,0,29
山地原住民,苗栗縣,女,3557,11,2900,185,227,9,1,13,60,8,0,0,71,0,35,0,0,37
山地原住民,苗栗市,計,528,0,406,32,32,3,0,2,18,0,0,0,12,0,5,0,0,18
山地原住民,苗栗市,男,222,0,170,16,10,1,0,2,9,0,0,0,4,0,4,0,0,6
山地原住民,苗栗市,女,306,0,236,16,22,2,0,0,9,0,0,0,8,0,1,0,0,12
山地原住民,頭份市,計,487,0,258,83,78,0,0,1,14,3,0,0,27,0,10,0,0,13
山地原住民,頭份市,男,196,0,96,38,38,0,0,0,5,3,0,0,10,0,2,0,0,4
山地原住民,頭份市,女,291,0,162,45,40,0,0,1,9,0,0,0,17,0,8,0,0,9
山地原住民,苑裡鎮,計,77,0,30,6,26,3,0,0,1,0,0,0,5,0,5,0,0,1
山地原住民,苑裡鎮,男,31,0,14,3,6,2,0,0,0,0,0,0,3,0,3,0,0,0
山地原住民,苑裡鎮,女,46,0,16,3,20,1,0,0,1,0,0,0,2,0,2,0,0,1
山地原住民,通霄鎮,計,67,0,15,21,16,6,0,2,1,0,0,0,1,0,3,0,0,2
山地原住民,通霄鎮,男,14,0,1,4,3,4,0,0,0,0,0,0,0,0,1,0,0,1
山地原住民,通霄鎮,女,53,0,14,17,13,2,0,2,1,0,0,0,1,0,2,0,0,1
山地原住民,竹南鎮,計,394,6,160,87,44,2,1,4,15,0,0,0,54,0,17,0,0,4
山地原住民,竹南鎮,男,172,2,64,41,22,0,0,2,8,0,0,0,22,0,9,0,0,2
山地原住民,竹南鎮,女,222,4,96,46,22,2,1,2,7,0,0,0,32,0,8,0,0,2
山地原住民,後龍鎮,計,94,1,59,12,15,0,0,0,1,5,0,0,0,0,1,0,0,0
山地原住民,後龍鎮,男,35,0,18,6,6,0,0,0,1,4,0,0,0,0,0,0,0,0
山地原住民,後龍鎮,女,59,1,41,6,9,0,0,0,0,1,0,0,0,0,1,0,0,0
山地原住民,卓蘭鎮,計,92,0,70,11,5,0,0,1,0,0,0,0,3,0,2,0,0,0
山地原住民,卓蘭鎮,男,44,0,33,5,2,0,0,0,0,0,0,0,3,0,1,0,0,0
山地原住民,卓蘭鎮,女,48,0,37,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0
山地原住民,大湖鄉,計,187,0,159,3,6,0,0,0,9,2,0,0,2,0,0,0,0,6
山地原住民,大湖鄉,男,81,0,67,0,3,0,0,0,6,0,0,0,1,0,0,0,0,4
山地原住民,大湖鄉,女,106,0,92,3,3,0,0,0,3,2,0,0,1,0,0,0,0,2
山地原住民,公館鄉,計,138,0,115,3,8,1,4,0,1,1,0,0,4,0,1,0,0,0
山地原住民,公館鄉,男,64,0,51,1,5,1,4,0,0,0,0,0,2,0,0,0,0,0
山地原住民,公館鄉,女,74,0,64,2,3,0,0,0,1,1,0,0,2,0,1,0,0,0
山地原住民,銅鑼鄉,計,112,0,69,18,18,0,0,0,1,0,0,0,5,0,1,0,0,0
山地原住民,銅鑼鄉,男,48,0,29,9,6,0,0,0,0,0,0,0,4,0,0,0,0,0
山地原住民,銅鑼鄉,女,64,0,40,9,12,0,0,0,1,0,0,0,1,0,1,0,0,0
山地原住民,南庄鄉,計,176,1,138,3,15,0,0,1,14,0,0,0,3,0,1,0,0,0
山地原住民,南庄鄉,男,60,0,51,1,4,0,0,1,2,0,0,0,1,0,0,0,0,0
山地原住民,南庄鄉,女,116,1,87,2,11,0,0,0,12,0,0,0,2,0,1,0,0,0
山地原住民,頭屋鄉,計,41,0,35,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,頭屋鄉,男,18,0,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,頭屋鄉,女,23,0,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,三義鄉,計,84,0,36,13,25,2,0,4,0,3,0,0,1,0,0,0,0,0
山地原住民,三義鄉,男,35,0,11,6,13,1,0,2,0,1,0,0,1,0,0,0,0,0
山地原住民,三義鄉,女,49,0,25,7,12,1,0,2,0,2,0,0,0,0,0,0,0,0
山地原住民,西湖鄉,計,26,0,12,3,7,0,0,0,0,1,0,0,3,0,0,0,0,0
山地原住民,西湖鄉,男,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,西湖鄉,女,20,0,7,3,6,0,0,0,0,1,0,0,3,0,0,0,0,0
山地原住民,造橋鄉,計,65,0,45,5,7,0,0,0,0,0,0,0,3,0,3,2,0,0
山地原住民,造橋鄉,男,36,0,24,3,4,0,0,0,0,0,0,0,2,0,1,2,0,0
山地原住民,造橋鄉,女,29,0,21,2,3,0,0,0,0,0,0,0,1,0,2,0,0,0
山地原住民,三灣鄉,計,8,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,三灣鄉,男,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,三灣鄉,女,5,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,獅潭鄉,計,19,0,9,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0
山地原住民,獅潭鄉,男,6,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
山地原住民,獅潭鄉,女,13,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,泰安鄉,計,4224,5,4091,23,48,1,0,6,16,1,0,0,1,0,10,0,0,22
山地原住民,泰安鄉,男,2191,0,2158,9,8,0,0,1,0,0,0,0,0,0,3,0,0,12
山地原住民,泰安鄉,女,2033,5,1933,14,40,1,0,5,16,1,0,0,1,0,7,0,0,10
山地原住民,彰化縣,計,2861,29,446,979,964,93,1,48,8,12,1,0,135,0,99,2,6,38
山地原住民,彰化縣,男,1221,10,165,426,425,42,0,21,5,7,0,0,59,0,44,0,1,16
山地原住民,彰化縣,女,1640,19,281,553,539,51,1,27,3,5,1,0,76,0,55,2,5,22
山地原住民,彰化市,計,676,4,100,287,173,14,0,4,0,0,0,0,40,0,37,2,0,15
山地原住民,彰化市,男,279,1,40,119,73,10,0,0,0,0,0,0,21,0,9,0,0,6
山地原住民,彰化市,女,397,3,60,168,100,4,0,4,0,0,0,0,19,0,28,2,0,9
山地原住民,員林市,計,161,4,56,18,59,2,0,5,0,2,0,0,8,0,6,0,0,1
山地原住民,員林市,男,63,2,20,6,22,1,0,4,0,0,0,0,4,0,3,0,0,1
山地原住民,員林市,女,98,2,36,12,37,1,0,1,0,2,0,0,4,0,3,0,0,0
山地原住民,鹿港鎮,計,134,0,16,45,42,13,0,1,0,0,1,0,7,0,6,0,0,3
山地原住民,鹿港鎮,男,56,0,4,25,16,4,0,0,0,0,0,0,3,0,2,0,0,2
山地原住民,鹿港鎮,女,78,0,12,20,26,9,0,1,0,0,1,0,4,0,4,0,0,1
山地原住民,和美鎮,計,321,1,22,157,102,10,0,6,0,0,0,0,7,0,12,0,0,4
山地原住民,和美鎮,男,158,1,11,82,41,5,0,3,0,0,0,0,4,0,9,0,0,2
山地原住民,和美鎮,女,163,0,11,75,61,5,0,3,0,0,0,0,3,0,3,0,0,2
山地原住民,北斗鎮,計,74,0,7,14,38,7,0,0,0,0,0,0,4,0,4,0,0,0
山地原住民,北斗鎮,男,34,0,4,6,18,4,0,0,0,0,0,0,1,0,1,0,0,0
山地原住民,北斗鎮,女,40,0,3,8,20,3,0,0,0,0,0,0,3,0,3,0,0,0
山地原住民,溪湖鎮,計,71,0,14,16,19,4,0,2,4,0,0,0,2,0,9,0,0,1
山地原住民,溪湖鎮,男,30,0,2,5,10,1,0,0,3,0,0,0,2,0,6,0,0,1
山地原住民,溪湖鎮,女,41,0,12,11,9,3,0,2,1,0,0,0,0,0,3,0,0,0
山地原住民,田中鎮,計,97,1,27,26,27,7,0,0,0,0,0,0,7,0,1,0,1,0
山地原住民,田中鎮,男,40,0,11,11,10,4,0,0,0,0,0,0,4,0,0,0,0,0
山地原住民,田中鎮,女,57,1,16,15,17,3,0,0,0,0,0,0,3,0,1,0,1,0
山地原住民,二林鎮,計,97,2,14,25,42,3,1,1,2,3,0,0,3,0,0,0,0,1
山地原住民,二林鎮,男,50,1,10,13,20,1,0,0,2,3,0,0,0,0,0,0,0,0
山地原住民,二林鎮,女,47,1,4,12,22,2,1,1,0,0,0,0,3,0,0,0,0,1
山地原住民,線西鄉,計,32,0,6,18,4,4,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,線西鄉,男,13,0,2,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,線西鄉,女,19,0,4,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,伸港鄉,計,97,0,23,31,22,7,0,1,0,0,0,0,3,0,6,0,4,0
山地原住民,伸港鄉,男,46,0,13,15,9,4,0,1,0,0,0,0,0,0,3,0,1,0
山地原住民,伸港鄉,女,51,0,10,16,13,3,0,0,0,0,0,0,3,0,3,0,3,0
山地原住民,福興鄉,計,128,0,12,28,62,11,0,1,0,0,0,0,7,0,5,0,0,2
山地原住民,福興鄉,男,50,0,2,11,29,4,0,0,0,0,0,0,1,0,2,0,0,1
山地原住民,福興鄉,女,78,0,10,17,33,7,0,1,0,0,0,0,6,0,3,0,0,1
山地原住民,秀水鄉,計,106,0,12,61,29,1,0,0,0,1,0,0,1,0,0,0,0,1
山地原住民,秀水鄉,男,48,0,5,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,秀水鄉,女,58,0,7,35,12,1,0,0,0,1,0,0,1,0,0,0,0,1
山地原住民,花壇鄉,計,191,11,17,67,77,3,0,2,0,0,0,0,11,0,1,0,0,2
山地原住民,花壇鄉,男,89,4,7,27,45,1,0,1,0,0,0,0,3,0,1,0,0,0
山地原住民,花壇鄉,女,102,7,10,40,32,2,0,1,0,0,0,0,8,0,0,0,0,2
山地原住民,芬園鄉,計,44,0,16,8,19,0,0,1,0,0,0,0,0,0,0,0,0,0
山地原住民,芬園鄉,男,16,0,6,2,7,0,0,1,0,0,0,0,0,0,0,0,0,0
山地原住民,芬園鄉,女,28,0,10,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,大村鄉,計,66,0,2,15,33,0,0,3,0,0,0,0,6,0,6,0,0,1
山地原住民,大村鄉,男,28,0,0,5,14,0,0,1,0,0,0,0,4,0,4,0,0,0
山地原住民,大村鄉,女,38,0,2,10,19,0,0,2,0,0,0,0,2,0,2,0,0,1
山地原住民,埔鹽鄉,計,65,0,11,18,27,0,0,0,0,0,0,0,2,0,2,0,0,5
山地原住民,埔鹽鄉,男,34,0,4,12,15,0,0,0,0,0,0,0,0,0,1,0,0,2
山地原住民,埔鹽鄉,女,31,0,7,6,12,0,0,0,0,0,0,0,2,0,1,0,0,3
山地原住民,埔心鄉,計,66,0,14,19,22,1,0,4,0,1,0,0,3,0,0,0,0,2
山地原住民,埔心鄉,男,26,0,2,8,12,0,0,3,0,0,0,0,0,0,0,0,0,1
山地原住民,埔心鄉,女,40,0,12,11,10,1,0,1,0,1,0,0,3,0,0,0,0,1
山地原住民,永靖鄉,計,58,1,7,21,18,2,0,6,0,0,0,0,3,0,0,0,0,0
山地原住民,永靖鄉,男,21,1,2,6,7,0,0,4,0,0,0,0,1,0,0,0,0,0
山地原住民,永靖鄉,女,37,0,5,15,11,2,0,2,0,0,0,0,2,0,0,0,0,0
山地原住民,社頭鄉,計,48,0,9,9,18,3,0,9,0,0,0,0,0,0,0,0,0,0
山地原住民,社頭鄉,男,21,0,3,3,11,1,0,3,0,0,0,0,0,0,0,0,0,0
山地原住民,社頭鄉,女,27,0,6,6,7,2,0,6,0,0,0,0,0,0,0,0,0,0
山地原住民,二水鄉,計,26,0,3,3,19,0,0,0,0,0,0,0,0,0,1,0,0,0
山地原住民,二水鄉,男,6,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,二水鄉,女,20,0,1,3,15,0,0,0,0,0,0,0,0,0,1,0,0,0
山地原住民,田尾鄉,計,29,0,8,0,11,1,0,0,0,1,0,0,5,0,2,0,1,0
山地原住民,田尾鄉,男,11,0,4,0,3,0,0,0,0,1,0,0,1,0,2,0,0,0
山地原住民,田尾鄉,女,18,0,4,0,8,1,0,0,0,0,0,0,4,0,0,0,1,0
山地原住民,埤頭鄉,計,22,0,6,7,7,0,0,0,2,0,0,0,0,0,0,0,0,0
山地原住民,埤頭鄉,男,9,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,埤頭鄉,女,13,0,5,3,3,0,0,0,2,0,0,0,0,0,0,0,0,0
山地原住民,芳苑鄉,計,142,1,23,65,39,0,0,0,0,1,0,0,13,0,0,0,0,0
山地原住民,芳苑鄉,男,52,0,5,24,16,0,0,0,0,0,0,0,7,0,0,0,0,0
山地原住民,芳苑鄉,女,90,1,18,41,23,0,0,0,0,1,0,0,6,0,0,0,0,0
山地原住民,大城鄉,計,13,1,3,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0
山地原住民,大城鄉,男,5,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
山地原住民,大城鄉,女,8,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,竹塘鄉,計,26,0,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,竹塘鄉,男,7,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,竹塘鄉,女,19,0,4,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,溪州鄉,計,71,3,12,14,36,0,0,2,0,0,0,0,3,0,1,0,0,0
山地原住民,溪州鄉,男,29,0,3,6,16,0,0,0,0,0,0,0,3,0,1,0,0,0
山地原住民,溪州鄉,女,42,3,9,8,20,0,0,2,0,0,0,0,0,0,0,0,0,0
山地原住民,南投縣,計,27429,11,5900,388,13970,61,2,241,25,5,1,0,112,0,6693,8,2,10
山地原住民,南投縣,男,13920,3,2901,153,7167,24,1,111,12,3,0,0,37,0,3499,5,0,4
山地原住民,南投縣,女,13509,8,2999,235,6803,37,1,130,13,2,1,0,75,0,3194,3,2,6
山地原住民,南投市,計,639,0,95,34,465,3,0,8,3,0,0,0,6,0,25,0,0,0
山地原住民,南投市,男,297,0,49,11,216,1,0,3,1,0,0,0,1,0,15,0,0,0
山地原住民,南投市,女,342,0,46,23,249,2,0,5,2,0,0,0,5,0,10,0,0,0
山地原住民,埔里鎮,計,3400,7,1561,55,747,12,0,18,9,0,0,0,35,0,944,8,0,4
山地原住民,埔里鎮,男,1552,3,736,26,330,4,0,5,5,0,0,0,14,0,423,5,0,1
山地原住民,埔里鎮,女,1848,4,825,29,417,8,0,13,4,0,0,0,21,0,521,3,0,3
山地原住民,草屯鎮,計,327,0,106,42,111,14,0,8,0,0,0,0,8,0,38,0,0,0
山地原住民,草屯鎮,男,140,0,43,18,49,6,0,5,0,0,0,0,1,0,18,0,0,0
山地原住民,草屯鎮,女,187,0,63,24,62,8,0,3,0,0,0,0,7,0,20,0,0,0
山地原住民,竹山鎮,計,158,0,41,31,75,5,0,1,0,0,0,0,4,0,1,0,0,0
山地原住民,竹山鎮,男,69,0,19,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,竹山鎮,女,89,0,22,18,38,5,0,1,0,0,0,0,4,0,1,0,0,0
山地原住民,集集鎮,計,90,0,6,15,62,0,0,3,0,0,0,0,0,0,4,0,0,0
山地原住民,集集鎮,男,43,0,1,9,30,0,0,0,0,0,0,0,0,0,3,0,0,0
山地原住民,集集鎮,女,47,0,5,6,32,0,0,3,0,0,0,0,0,0,1,0,0,0
山地原住民,名間鄉,計,144,0,35,20,67,0,0,0,0,1,0,0,6,0,14,0,1,0
山地原住民,名間鄉,男,61,0,13,7,31,0,0,0,0,1,0,0,1,0,8,0,0,0
山地原住民,名間鄉,女,83,0,22,13,36,0,0,0,0,0,0,0,5,0,6,0,1,0
山地原住民,鹿谷鄉,計,46,0,10,10,23,0,0,0,0,0,0,0,3,0,0,0,0,0
山地原住民,鹿谷鄉,男,20,0,4,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0
山地原住民,鹿谷鄉,女,26,0,6,5,13,0,0,0,0,0,0,0,2,0,0,0,0,0
山地原住民,中寮鄉,計,56,0,33,7,15,0,0,0,0,0,0,0,0,0,1,0,0,0
山地原住民,中寮鄉,男,25,0,16,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0
山地原住民,中寮鄉,女,31,0,17,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,魚池鄉,計,151,0,42,26,65,14,0,0,0,1,0,0,1,0,1,0,0,1
山地原住民,魚池鄉,男,64,0,15,13,24,10,0,0,0,0,0,0,1,0,0,0,0,1
山地原住民,魚池鄉,女,87,0,27,13,41,4,0,0,0,1,0,0,0,0,1,0,0,0
山地原住民,國姓鄉,計,98,0,21,15,24,0,0,3,0,0,0,0,0,0,35,0,0,0
山地原住民,國姓鄉,男,41,0,8,3,10,0,0,2,0,0,0,0,0,0,18,0,0,0
山地原住民,國姓鄉,女,57,0,13,12,14,0,0,1,0,0,0,0,0,0,17,0,0,0
山地原住民,水里鄉,計,334,1,31,9,283,0,0,2,1,0,1,0,4,0,2,0,0,0
山地原住民,水里鄉,男,149,0,16,2,127,0,0,1,1,0,0,0,1,0,1,0,0,0
山地原住民,水里鄉,女,185,1,15,7,156,0,0,1,0,0,1,0,3,0,1,0,0,0
山地原住民,信義鄉,計,9382,1,120,70,8968,5,0,180,3,0,0,0,9,0,21,0,0,5
山地原住民,信義鄉,男,4940,0,33,29,4772,2,0,91,0,0,0,0,4,0,7,0,0,2
山地原住民,信義鄉,女,4442,1,87,41,4196,3,0,89,3,0,0,0,5,0,14,0,0,3
山地原住民,仁愛鄉,計,12604,2,3799,54,3065,8,2,18,9,3,0,0,36,0,5607,0,1,0
山地原住民,仁愛鄉,男,6519,0,1948,15,1525,1,1,4,5,2,0,0,13,0,3005,0,0,0
山地原住民,仁愛鄉,女,6085,2,1851,39,1540,7,1,14,4,1,0,0,23,0,2602,0,1,0
山地原住民,雲林縣,計,1205,12,305,306,321,48,0,37,5,9,0,0,111,0,21,2,1,27
山地原住民,雲林縣,男,472,5,99,120,131,23,0,11,4,7,0,0,51,0,10,0,1,10
山地原住民,雲林縣,女,733,7,206,186,190,25,0,26,1,2,0,0,60,0,11,2,0,17
山地原住民,斗六市,計,240,6,48,60,89,12,0,9,0,1,0,0,6,0,1,0,0,8
山地原住民,斗六市,男,90,3,18,21,33,6,0,4,0,1,0,0,1,0,0,0,0,3
山地原住民,斗六市,女,150,3,30,39,56,6,0,5,0,0,0,0,5,0,1,0,0,5
山地原住民,斗南鎮,計,67,0,14,18,19,0,0,1,0,0,0,0,10,0,3,0,0,2
山地原住民,斗南鎮,男,31,0,6,8,8,0,0,0,0,0,0,0,6,0,2,0,0,1
山地原住民,斗南鎮,女,36,0,8,10,11,0,0,1,0,0,0,0,4,0,1,0,0,1
山地原住民,虎尾鎮,計,135,1,41,38,22,4,0,2,1,6,0,0,8,0,2,2,0,8
山地原住民,虎尾鎮,男,50,0,13,15,4,2,0,1,1,5,0,0,4,0,1,0,0,4
山地原住民,虎尾鎮,女,85,1,28,23,18,2,0,1,0,1,0,0,4,0,1,2,0,4
山地原住民,西螺鎮,計,81,0,25,27,21,2,0,2,0,0,0,0,1,0,2,0,0,1
山地原住民,西螺鎮,男,34,0,8,11,11,2,0,1,0,0,0,0,0,0,1,0,0,0
山地原住民,西螺鎮,女,47,0,17,16,10,0,0,1,0,0,0,0,1,0,1,0,0,1
山地原住民,土庫鎮,計,15,0,6,2,5,0,0,1,0,0,0,0,1,0,0,0,0,0
山地原住民,土庫鎮,男,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,土庫鎮,女,11,0,3,2,4,0,0,1,0,0,0,0,1,0,0,0,0,0
山地原住民,北港鎮,計,34,0,8,4,6,4,0,0,3,0,0,0,9,0,0,0,0,0
山地原住民,北港鎮,男,18,0,3,2,3,3,0,0,3,0,0,0,4,0,0,0,0,0
山地原住民,北港鎮,女,16,0,5,2,3,1,0,0,0,0,0,0,5,0,0,0,0,0
山地原住民,古坑鄉,計,53,0,18,8,16,3,0,0,1,0,0,0,5,0,2,0,0,0
山地原住民,古坑鄉,男,19,0,6,2,6,3,0,0,0,0,0,0,1,0,1,0,0,0
山地原住民,古坑鄉,女,34,0,12,6,10,0,0,0,1,0,0,0,4,0,1,0,0,0
山地原住民,大埤鄉,計,17,0,10,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0
山地原住民,大埤鄉,男,10,0,6,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0
山地原住民,大埤鄉,女,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,莿桐鄉,計,75,0,16,8,45,0,0,1,0,0,0,0,5,0,0,0,0,0
山地原住民,莿桐鄉,男,32,0,4,8,18,0,0,0,0,0,0,0,2,0,0,0,0,0
山地原住民,莿桐鄉,女,43,0,12,0,27,0,0,1,0,0,0,0,3,0,0,0,0,0
山地原住民,林內鄉,計,38,1,8,12,13,0,0,0,0,0,0,0,1,0,3,0,0,0
山地原住民,林內鄉,男,17,0,4,4,7,0,0,0,0,0,0,0,0,0,2,0,0,0
山地原住民,林內鄉,女,21,1,4,8,6,0,0,0,0,0,0,0,1,0,1,0,0,0
山地原住民,二崙鄉,計,23,0,9,6,5,0,0,0,0,0,0,0,3,0,0,0,0,0
山地原住民,二崙鄉,男,6,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0
山地原住民,二崙鄉,女,17,0,8,3,4,0,0,0,0,0,0,0,2,0,0,0,0,0
山地原住民,崙背鄉,計,42,1,19,8,5,4,0,1,0,0,0,0,3,0,0,0,0,1
山地原住民,崙背鄉,男,12,0,4,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1
山地原住民,崙背鄉,女,30,1,15,6,3,2,0,1,0,0,0,0,2,0,0,0,0,0
山地原住民,麥寮鄉,計,231,3,35,77,48,6,0,5,0,0,0,0,46,0,7,0,0,4
山地原住民,麥寮鄉,男,109,2,12,35,26,3,0,1,0,0,0,0,26,0,3,0,0,1
山地原住民,麥寮鄉,女,122,1,23,42,22,3,0,4,0,0,0,0,20,0,4,0,0,3
山地原住民,東勢鄉,計,13,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,東勢鄉,男,6,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,東勢鄉,女,7,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
山地原住民,褒忠鄉,計,26,0,11,6,5,1,0,0,0,0,0,0,3,0,0,0,0,0
山地原住民,褒忠鄉,男,5,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0
山地原住民,褒忠鄉,女,21,0,10,5,3,1,0,0,0,0,0,0,2,0,0,0,0,0
山地原住民,臺西鄉,計,29,0,3,10,4,3,0,4,0,1,0,0,3,0,0,0,0,1
山地原住民,臺西鄉,男,7,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0
山地原住民,臺西鄉,女,22,0,3,8,3,2,0,2,0,0,0,0,3,0,0,0,0,1
山地原住民,元長鄉,計,18,0,5,6,2,0,0,0,0,0,0,0,4,0,0,0,1,0
山地原住民,元長鄉,男,7,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,1,0
山地原住民,元長鄉,女,11,0,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0
山地原住民,四湖鄉,計,18,0,1,3,4,4,0,3,0,0,0,0,0,0,1,0,0,2
山地原住民,四湖鄉,男,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
